"","course","reqs","subj_area_cd","crs_catlg_no","rqs_seq_num","left_paren_3","left_paren_2","left_paren_1","rqs_subj_area_cd","rqs_crs_catlg_no","right_paren_1","right_paren_2","right_paren_3","lgc_conn_cd"
"6967","JAPAN 124","JAPAN 10","JAPAN","124","35",NA,NA,NA,"JAPAN","10",NA,NA,NA,NA
"6968","JAPAN 130A","JAPAN 100C","JAPAN","130A","10",NA,NA,NA,"JAPAN","100C",NA,NA,NA,"OR"
"6969","JAPAN 130A","JAPAN 100S","JAPAN","130A","20",NA,NA,NA,"JAPAN","100S",NA,NA,NA,NA
"6970","JAPAN 130B","JAPAN 100C","JAPAN","130B","10",NA,NA,NA,"JAPAN","100C",NA,NA,NA,"OR"
"6971","JAPAN 130B","JAPAN 100S","JAPAN","130B","20",NA,NA,NA,"JAPAN","100S",NA,NA,NA,NA
"6972","JAPAN 130C","JAPAN 100C","JAPAN","130C","10",NA,NA,NA,"JAPAN","100C",NA,NA,NA,"OR"
"6973","JAPAN 130C","JAPAN 100S","JAPAN","130C","20",NA,NA,NA,"JAPAN","100S",NA,NA,NA,NA
"6974","JAPAN C131","JAPAN 100C","JAPAN","131  C","10",NA,NA,NA,"JAPAN","100C",NA,NA,NA,"OR"
"6975","JAPAN C131","JAPAN 100S","JAPAN","131  C","35",NA,NA,NA,"JAPAN","100S",NA,NA,NA,NA
"6976","JAPAN 140A","JAPAN 110A","JAPAN","140A","10",NA,NA,NA,"JAPAN","110A",NA,NA,NA,NA
"6977","JAPAN 140B","JAPAN 110A","JAPAN","140B","10",NA,NA,NA,"JAPAN","110A",NA,NA,NA,NA
"6978","JAPAN 140C","JAPAN 110A","JAPAN","140C","10",NA,NA,NA,"JAPAN","110A",NA,NA,NA,NA
"6979","JAPAN C149","JAPAN 110A","JAPAN","149  C","10",NA,NA,NA,"JAPAN","110A",NA,NA,NA,NA
"6980","JAPAN 151","ENGCOMP 3","JAPAN","151","10",NA,NA,NA,"ENGCOMP","3",NA,NA,NA,"OR"
"6981","JAPAN 151","ESL 36","JAPAN","151","20",NA,NA,NA,"ESL","36",NA,NA,NA,"OR"
"6982","JAPAN 151","COM LIT 1A","JAPAN","151","30",NA,NA,NA,"COM LIT","1A",NA,NA,NA,"OR"
"6983","JAPAN 151","COM LIT 1B","JAPAN","151","40",NA,NA,NA,"COM LIT","1B",NA,NA,NA,"OR"
"6984","JAPAN 151","COM LIT 1C","JAPAN","151","50",NA,NA,NA,"COM LIT","1C",NA,NA,NA,"OR"
"6985","JAPAN 151","COM LIT 1D","JAPAN","151","60",NA,NA,NA,"COM LIT","1D",NA,NA,NA,"OR"
"6986","JAPAN 154","ENGCOMP 3","JAPAN","154","10",NA,NA,NA,"ENGCOMP","3",NA,NA,NA,"OR"
"6987","JAPAN 154","ESL 36","JAPAN","154","20",NA,NA,NA,"ESL","36",NA,NA,NA,"OR"
"6988","JAPAN 154","COM LIT 1A","JAPAN","154","30",NA,NA,NA,"COM LIT","1A",NA,NA,NA,"OR"
"6989","JAPAN 154","COM LIT 1B","JAPAN","154","40",NA,NA,NA,"COM LIT","1B",NA,NA,NA,"OR"
"6990","JAPAN 154","COM LIT 1C","JAPAN","154","50",NA,NA,NA,"COM LIT","1C",NA,NA,NA,"OR"
"6991","JAPAN 154","COM LIT 1D","JAPAN","154","60",NA,NA,NA,"COM LIT","1D",NA,NA,NA,"OR"
"6992","JAPAN 165","JAPAN 110A","JAPAN","165","10",NA,NA,NA,"JAPAN","110A",NA,NA,NA,"OR"
"6993","JAPAN 165","CHIN 165","JAPAN","165","20",NA,NA,NA,"CHIN","165",NA,NA,NA,NA
"6994","JAPAN C171","JAPAN 100C","JAPAN","171  C","10",NA,NA,NA,"JAPAN","100C",NA,NA,NA,NA
"6995","JAPAN 172","JAPAN 50","JAPAN","172","10",NA,NA,NA,"JAPAN","50",NA,NA,NA,NA
"6996","JAPAN C173","JAPAN 50","JAPAN","173  C","10",NA,NA,NA,"JAPAN","50",NA,NA,NA,NA
"6997","JAPAN C180","JAPAN 110A","JAPAN","180  C","10",NA,NA,NA,"JAPAN","110A",NA,NA,NA,NA
"6998","JAPAN 187SL","JAPAN 6","JAPAN","187SL","10",NA,NA,NA,"JAPAN","6",NA,NA,NA,NA
"6999","JAPANSE 2","JAPANSE 1","JAPANSE","2","10",NA,NA,NA,"JAPANSE","1",NA,NA,NA,NA
"7000","JAPANSE 3","JAPANSE 2","JAPANSE","3","10",NA,NA,NA,"JAPANSE","2",NA,NA,NA,NA
"7001","JAPANSE 4","JAPANSE 3","JAPANSE","4","10",NA,NA,NA,"JAPANSE","3",NA,NA,NA,NA
"7002","JAPANSE 5","JAPANSE 4","JAPANSE","5","10",NA,NA,NA,"JAPANSE","4",NA,NA,NA,NA
"7003","JAPANSE 6","JAPANSE 5","JAPANSE","6","10",NA,NA,NA,"JAPANSE","5",NA,NA,NA,NA
"7004","JAPANSE 10","JAPANSE 3","JAPANSE","10","10",NA,NA,NA,"JAPANSE","3",NA,NA,NA,NA
"7005","JAPANSE 100A","JAPANSE 6","JAPANSE","100A","10",NA,NA,NA,"JAPANSE","6",NA,NA,NA,NA
"7006","JAPANSE 100B","JAPANSE 100A","JAPANSE","100B","10",NA,NA,NA,"JAPANSE","100A",NA,NA,NA,NA
"7007","JAPANSE 100C","JAPANSE 100B","JAPANSE","100C","10",NA,NA,NA,"JAPANSE","100B",NA,NA,NA,NA
"7008","JAPANSE 101A","JAPANSE 100C","JAPANSE","101A","10",NA,NA,NA,"JAPANSE","100C",NA,NA,NA,NA
"7009","JAPANSE 101B","JAPANSE 101A","JAPANSE","101B","10",NA,NA,NA,"JAPANSE","101A",NA,NA,NA,NA
"7010","JAPANSE 110","JAPANSE 100C","JAPANSE","110","10",NA,NA,NA,"JAPANSE","100C",NA,NA,NA,NA
"7011","JAPANSE M120","JAPANSE 3","JAPANSE","120  M","10",NA,NA,NA,"JAPANSE","3",NA,NA,NA,NA
"7012","JAPANSE 130A","JAPANSE 100C","JAPANSE","130A","10",NA,NA,NA,"JAPANSE","100C",NA,NA,NA,NA
"7013","JAPANSE 130B","JAPANSE 100C","JAPANSE","130B","10",NA,NA,NA,"JAPANSE","100C",NA,NA,NA,NA
"7014","JAPANSE 130C","JAPANSE 130B","JAPANSE","130C","10",NA,NA,NA,"JAPANSE","130B",NA,NA,NA,NA
"7015","JAPANSE 140A","JAPANSE 110","JAPANSE","140A","10",NA,NA,NA,"JAPANSE","110",NA,NA,NA,NA
"7016","JAPANSE 140B","JAPANSE 110","JAPANSE","140B","10",NA,NA,NA,"JAPANSE","110",NA,NA,NA,NA
"7017","JAPANSE 140C","JAPANSE 110","JAPANSE","140C","10",NA,NA,NA,"JAPANSE","110",NA,NA,NA,NA
"7018","JAPANSE C149","JAPANSE 110","JAPANSE","149  C","10",NA,NA,NA,"JAPANSE","110",NA,NA,NA,NA
"7019","JAPANSE 150","ENGCOMP 3","JAPANSE","150","10",NA,NA,NA,"ENGCOMP","3",NA,NA,NA,"OR"
"7020","JAPANSE 150","COM LIT 1A","JAPANSE","150","20",NA,NA,NA,"COM LIT","1A",NA,NA,NA,"OR"
"7021","JAPANSE 150","COM LIT 1B","JAPANSE","150","30",NA,NA,NA,"COM LIT","1B",NA,NA,NA,"OR"
"7022","JAPANSE 150","COM LIT 1C","JAPANSE","150","40",NA,NA,NA,"COM LIT","1C",NA,NA,NA,"OR"
"7023","JAPANSE 150","COM LIT 1D","JAPANSE","150","50",NA,NA,NA,"COM LIT","1D",NA,NA,NA,NA
"7024","JAPANSE 151","ENGCOMP 3","JAPANSE","151","10",NA,NA,NA,"ENGCOMP","3",NA,NA,NA,"OR"
"7025","JAPANSE 151","COM LIT 1A","JAPANSE","151","20",NA,NA,NA,"COM LIT","1A",NA,NA,NA,"OR"
"7026","JAPANSE 151","COM LIT 1B","JAPANSE","151","30",NA,NA,NA,"COM LIT","1B",NA,NA,NA,"OR"
"7027","JAPANSE 151","COM LIT 1C","JAPANSE","151","40",NA,NA,NA,"COM LIT","1C",NA,NA,NA,"OR"
"7028","JAPANSE 151","COM LIT 1D","JAPANSE","151","50",NA,NA,NA,"COM LIT","1D",NA,NA,NA,NA
"7029","JAPANSE 154","ENGCOMP 3","JAPANSE","154","10",NA,NA,NA,"ENGCOMP","3",NA,NA,NA,"OR"
"7030","JAPANSE 154","COM LIT 1A","JAPANSE","154","20",NA,NA,NA,"COM LIT","1A",NA,NA,NA,"OR"
"7031","JAPANSE 154","COM LIT 1B","JAPANSE","154","30",NA,NA,NA,"COM LIT","1B",NA,NA,NA,"OR"
"7032","JAPANSE 154","COM LIT 1C","JAPANSE","154","40",NA,NA,NA,"COM LIT","1C",NA,NA,NA,"OR"
"7033","JAPANSE 154","COM LIT 1D","JAPANSE","154","50",NA,NA,NA,"COM LIT","1D",NA,NA,NA,NA
"7034","JAPANSE 165","JAPANSE 110","JAPANSE","165","10",NA,NA,NA,"JAPANSE","110",NA,NA,NA,"OR"
"7035","JAPANSE 165","CHINESE 165","JAPANSE","165","20",NA,NA,NA,"CHINESE","165",NA,NA,NA,NA
"7036","JAPANSE C171","JAPANSE 100C","JAPANSE","171  C","10",NA,NA,NA,"JAPANSE","100C",NA,NA,NA,NA
"7037","JAPANSE C180","JAPANSE 110","JAPANSE","180  C","10",NA,NA,NA,"JAPANSE","110",NA,NA,NA,NA
"7038","JAPANSE C195","JAPANSE 50","JAPANSE","195  C","10",NA,NA,NA,"JAPANSE","50",NA,NA,NA,"OR"
"7039","JAPANSE C195","JAPANSE 60","JAPANSE","195  C","20",NA,NA,NA,"JAPANSE","60",NA,NA,NA,"OR"
"7040","JAPANSE C195","JAPANSE 150","JAPANSE","195  C","30",NA,NA,NA,"JAPANSE","150",NA,NA,NA,"OR"
"7041","JAPANSE C195","JAPANSE 151","JAPANSE","195  C","40",NA,NA,NA,"JAPANSE","151",NA,NA,NA,NA
"7042","JEWISH M187","HIST M182D","JEWISH","187  M","10",NA,NA,NA,"HIST","182D M",NA,NA,NA,"OR"
"7043","JEWISH M187","HIST 183A","JEWISH","187  M","20",NA,NA,NA,"HIST","183A",NA,NA,NA,"OR"
"7044","JEWISH M187","HIST 183B","JEWISH","187  M","30",NA,NA,NA,"HIST","183B",NA,NA,NA,NA
"7045","KOREA 2","KOREA 1","KOREA","2","10",NA,NA,NA,"KOREA","1",NA,NA,NA,NA
"7046","KOREA 2A","KOREA 1A","KOREA","2A","10",NA,NA,NA,"KOREA","1A",NA,NA,NA,NA
"7047","KOREA 3","KOREA 2","KOREA","3","10",NA,NA,NA,"KOREA","2",NA,NA,NA,NA
"7048","KOREA 3A","KOREA 2A","KOREA","3A","10",NA,NA,NA,"KOREA","2A",NA,NA,NA,NA
"7049","KOREA 4","KOREA 3","KOREA","4","10",NA,NA,NA,"KOREA","3",NA,NA,NA,"OR"
"7050","KOREA 4","KOREA 3A","KOREA","4","35",NA,NA,NA,"KOREA","3A",NA,NA,NA,"OR"
"7051","KOREA 4","KOREA 8","KOREA","4","60",NA,NA,NA,"KOREA","8",NA,NA,NA,NA
"7052","KOREA 4A","KOREA 3A","KOREA","4A","10",NA,NA,NA,"KOREA","3A",NA,NA,NA,NA
"7053","KOREA 5","KOREA 4","KOREA","5","10",NA,NA,NA,"KOREA","4",NA,NA,NA,NA
"7054","KOREA 5A","KOREA 4A","KOREA","5A","10",NA,NA,NA,"KOREA","4A",NA,NA,NA,NA
"7055","KOREA 6","KOREA 5","KOREA","6","10",NA,NA,NA,"KOREA","5",NA,NA,NA,NA
"7056","KOREA 6A","KOREA 5A","KOREA","6A","10",NA,NA,NA,"KOREA","5A",NA,NA,NA,NA
"7057","KOREA 10","KOREA 3","KOREA","10","10",NA,NA,NA,"KOREA","3",NA,NA,NA,"OR"
"7058","KOREA 10","KOREA 8","KOREA","10","20",NA,NA,NA,"KOREA","8",NA,NA,NA,NA
"7059","KOREA 100A","KOREA 6","KOREA","100A","10",NA,NA,NA,"KOREA","6",NA,NA,NA,"OR"
"7060","KOREA 100A","KOREA 6A","KOREA","100A","20",NA,NA,NA,"KOREA","6A",NA,NA,NA,"OR"
"7061","KOREA 100A","KOREA 10","KOREA","100A","30",NA,NA,NA,"KOREA","10",NA,NA,NA,NA
"7062","KOREA 100B","KOREA 100A","KOREA","100B","10",NA,NA,NA,"KOREA","100A",NA,NA,NA,NA
"7063","KOREA 100C","KOREA 100B","KOREA","100C","10",NA,NA,NA,"KOREA","100B",NA,NA,NA,NA
"7064","KOREA 101A","KOREA 100C","KOREA","101A","10",NA,NA,NA,"KOREA","100C",NA,NA,NA,NA
"7065","KOREA 101B","KOREA 101A","KOREA","101B","10",NA,NA,NA,"KOREA","101A",NA,NA,NA,NA
"7066","KOREA 101C","KOREA 101B","KOREA","101C","10",NA,NA,NA,"KOREA","101B",NA,NA,NA,NA
"7067","KOREA 101I","KOREA 100C","KOREA","101I","10",NA,NA,NA,"KOREA","100C",NA,NA,NA,NA
"7068","KOREA 102A","KOREA 6","KOREA","102A","10",NA,NA,NA,"KOREA","6",NA,NA,NA,"OR"
"7069","KOREA 102A","KOREA 6A","KOREA","102A","35",NA,NA,NA,"KOREA","6A",NA,NA,NA,"OR"
"7070","KOREA 102A","KOREA 10","KOREA","102A","60",NA,NA,NA,"KOREA","10",NA,NA,NA,NA
"7071","KOREA 102B","KOREA 6","KOREA","102B","10",NA,NA,NA,"KOREA","6",NA,NA,NA,"OR"
"7072","KOREA 102B","KOREA 6A","KOREA","102B","35",NA,NA,NA,"KOREA","6A",NA,NA,NA,"OR"
"7073","KOREA 102B","KOREA 10","KOREA","102B","60",NA,NA,NA,"KOREA","10",NA,NA,NA,NA
"7074","KOREA 102C","KOREA 6","KOREA","102C","10",NA,NA,NA,"KOREA","6",NA,NA,NA,"OR"
"7075","KOREA 102C","KOREA 6A","KOREA","102C","35",NA,NA,NA,"KOREA","6A",NA,NA,NA,"OR"
"7076","KOREA 102C","KOREA 10","KOREA","102C","60",NA,NA,NA,"KOREA","10",NA,NA,NA,NA
"7077","KOREA 103A","KOREA 100C","KOREA","103A","10",NA,NA,NA,"KOREA","100C",NA,NA,NA,NA
"7078","KOREA 103B","KOREA 103A","KOREA","103B","10",NA,NA,NA,"KOREA","103A",NA,NA,NA,NA
"7079","KOREA 103C","KOREA 103B","KOREA","103C","10",NA,NA,NA,"KOREA","103B",NA,NA,NA,NA
"7080","KOREA 104A","KOREA 101C","KOREA","104A","10",NA,NA,NA,"KOREA","101C",NA,NA,NA,NA
"7081","KOREA 104B","KOREA 101C","KOREA","104B","10",NA,NA,NA,"KOREA","101C",NA,NA,NA,NA
"7082","KOREA 104C","KOREA 101C","KOREA","104C","10",NA,NA,NA,"KOREA","101C",NA,NA,NA,NA
"7083","KOREA C105A","KOREA 101C","KOREA","105A C","10",NA,NA,NA,"KOREA","101C",NA,NA,NA,NA
"7084","KOREA C105B","KOREA 101C","KOREA","105B C","10",NA,NA,NA,"KOREA","101C",NA,NA,NA,NA
"7085","KOREA C105C","KOREA 101C","KOREA","105C C","10",NA,NA,NA,"KOREA","101C",NA,NA,NA,NA
"7086","KOREA 106A","KOREA 101C","KOREA","106A","10",NA,NA,NA,"KOREA","101C",NA,NA,NA,NA
"7087","KOREA 106B","KOREA 101C","KOREA","106B","10",NA,NA,NA,"KOREA","101C",NA,NA,NA,NA
"7088","KOREA 106C","KOREA 101C","KOREA","106C","10",NA,NA,NA,"KOREA","101C",NA,NA,NA,NA
"7089","KOREA 106SL","KOREA 101C","KOREA","106SL","25",NA,NA,NA,"KOREA","101C",NA,NA,NA,NA
"7090","KOREA 107A","KOREA 101C","KOREA","107A","10",NA,NA,NA,"KOREA","101C",NA,NA,NA,NA
"7091","KOREA 107B","KOREA 107A","KOREA","107B","10",NA,NA,NA,"KOREA","107A",NA,NA,NA,NA
"7092","KOREA 107C","KOREA 107B","KOREA","107C","10",NA,NA,NA,"KOREA","107B",NA,NA,NA,NA
"7093","KOREA 107SL","KOREA 101C","KOREA","107SL","25",NA,NA,NA,"KOREA","101C",NA,NA,NA,NA
"7094","KOREA 108FL","KOREA 100C","KOREA","108FL","10",NA,NA,NA,"KOREA","100C",NA,NA,NA,NA
"7095","KOREA 109","KOREA 100C","KOREA","109","10",NA,NA,NA,"KOREA","100C",NA,NA,NA,NA
"7096","KOREA 130A","KOREA 100C","KOREA","130A","25",NA,NA,NA,"KOREA","100C",NA,NA,NA,"AND"
"7097","KOREA 130A","ENGCOMP 3","KOREA","130A","50",NA,NA,"(","ENGCOMP","3",NA,NA,NA,"OR"
"7098","KOREA 130A","ESL 36","KOREA","130A","75",NA,NA,NA,"ESL","36",NA,NA,NA,"OR"
"7099","KOREA 130A","COM LIT 1A","KOREA","130A","100",NA,NA,NA,"COM LIT","1A",NA,NA,NA,"OR"
"7100","KOREA 130A","COM LIT 1B","KOREA","130A","125",NA,NA,NA,"COM LIT","1B",NA,NA,NA,"OR"
"7101","KOREA 130A","COM LIT 1C","KOREA","130A","150",NA,NA,NA,"COM LIT","1C",NA,NA,NA,"OR"
"7102","KOREA 130A","COM LIT 1D","KOREA","130A","175",NA,NA,NA,"COM LIT","1D",NA,NA,NA,"OR"
"7103","KOREA 130B","KOREA 100C","KOREA","130B","10",NA,NA,NA,"KOREA","100C",NA,NA,NA,"OR"
"7104","KOREA 130B","ENGCOMP 3","KOREA","130B","20",NA,NA,NA,"ENGCOMP","3",NA,NA,NA,"OR"
"7105","KOREA 130B","ESL 36","KOREA","130B","30",NA,NA,NA,"ESL","36",NA,NA,NA,"OR"
"7106","KOREA 130B","COM LIT 1A","KOREA","130B","40",NA,NA,NA,"COM LIT","1A",NA,NA,NA,"OR"
"7107","KOREA 130B","COM LIT 1B","KOREA","130B","50",NA,NA,NA,"COM LIT","1B",NA,NA,NA,"OR"
"7108","KOREA 130B","COM LIT 1C","KOREA","130B","60",NA,NA,NA,"COM LIT","1C",NA,NA,NA,"OR"
"7109","KOREA 130B","COM LIT 1D","KOREA","130B","70",NA,NA,NA,"COM LIT","1D",NA,NA,NA,"OR"
"7110","KOREA 148A","KOREA 101C","KOREA","148A","10",NA,NA,NA,"KOREA","101C",NA,NA,NA,NA
"7111","KOREA C151","ENGCOMP 3","KOREA","151  C","10",NA,NA,NA,"ENGCOMP","3",NA,NA,NA,"OR"
"7112","KOREA C151","COM LIT 1A","KOREA","151  C","35",NA,NA,NA,"COM LIT","1A",NA,NA,NA,"OR"
"7113","KOREA C151","COM LIT 1B","KOREA","151  C","60",NA,NA,NA,"COM LIT","1B",NA,NA,NA,"OR"
"7114","KOREA C151","COM LIT 1C","KOREA","151  C","85",NA,NA,NA,"COM LIT","1C",NA,NA,NA,"OR"
"7115","KOREA C151","COM LIT 1C","KOREA","151  C","110",NA,NA,NA,"COM LIT","1C",NA,NA,NA,NA
"7116","KOREA 154","ENGCOMP 3","KOREA","154","25",NA,NA,NA,"ENGCOMP","3",NA,NA,NA,"OR"
"7117","KOREA 154","COM LIT 1A","KOREA","154","50",NA,NA,NA,"COM LIT","1A",NA,NA,NA,"OR"
"7118","KOREA 154","COM LIT 1B","KOREA","154","75",NA,NA,NA,"COM LIT","1B",NA,NA,NA,"OR"
"7119","KOREA 154","COM LIT 1C","KOREA","154","100",NA,NA,NA,"COM LIT","1C",NA,NA,NA,"OR"
"7120","KOREA 154","COM LIT 1D","KOREA","154","125",NA,NA,NA,"COM LIT","1D",NA,NA,NA,NA
"7121","KOREA 165","KOREA 100A","KOREA","165","10",NA,NA,NA,"KOREA","100A",NA,NA,NA,"OR"
"7122","KOREA 165","CHIN 110C","KOREA","165","20",NA,NA,NA,"CHIN","110C",NA,NA,NA,NA
"7123","KOREA 177","KOREA 50","KOREA","177","10",NA,NA,NA,"KOREA","50",NA,NA,NA,NA
"7124","KOREA 180A","KOREA 50","KOREA","180A","10",NA,NA,NA,"KOREA","50",NA,NA,NA,NA
"7125","KOREA 180B","KOREA 50","KOREA","180B","25",NA,NA,NA,"KOREA","50",NA,NA,NA,NA
"7126","KOREA 180C","KOREA 50","KOREA","180C","10",NA,NA,NA,"KOREA","50",NA,NA,NA,NA
"7127","KOREA 191B","KOREA 177","KOREA","191B","25",NA,NA,NA,"KOREA","177",NA,NA,NA,"OR"
"7128","KOREA 191B","KOREA 180C","KOREA","191B","50",NA,NA,NA,"KOREA","180C",NA,NA,NA,NA
"7129","KOREAN 2","KOREAN 1","KOREAN","2","10",NA,NA,NA,"KOREAN","1",NA,NA,NA,NA
"7130","KOREAN 2A","KOREAN 1A","KOREAN","2A","10",NA,NA,NA,"KOREAN","1A",NA,NA,NA,NA
"7131","KOREAN 3","KOREAN 2","KOREAN","3","10",NA,NA,NA,"KOREAN","2",NA,NA,NA,NA
"7132","KOREAN 3A","KOREAN 2A","KOREAN","3A","10",NA,NA,NA,"KOREAN","2A",NA,NA,NA,NA
"7133","KOREAN 4","KOREAN 3","KOREAN","4","10",NA,NA,NA,"KOREAN","3",NA,NA,NA,NA
"7134","KOREAN 4A","KOREAN 3A","KOREAN","4A","10",NA,NA,NA,"KOREAN","3A",NA,NA,NA,NA
"7135","KOREAN 5","KOREAN 4","KOREAN","5","10",NA,NA,NA,"KOREAN","4",NA,NA,NA,NA
"7136","KOREAN 5A","KOREAN 4A","KOREAN","5A","10",NA,NA,NA,"KOREAN","4A",NA,NA,NA,NA
"7137","KOREAN 6","KOREAN 5","KOREAN","6","10",NA,NA,NA,"KOREAN","5",NA,NA,NA,NA
"7138","KOREAN 6A","KOREAN 5A","KOREAN","6A","10",NA,NA,NA,"KOREAN","5A",NA,NA,NA,NA
"7139","KOREAN 10","KOREAN 3","KOREAN","10","10",NA,NA,NA,"KOREAN","3",NA,NA,NA,NA
"7140","KOREAN 15A","KOREAN 3A","KOREAN","15A","10",NA,NA,NA,"KOREAN","3A",NA,NA,NA,NA
"7141","KOREAN 15B","KOREAN 15A","KOREAN","15B","10",NA,NA,NA,"KOREAN","15A",NA,NA,NA,NA
"7142","KOREAN 15C","KOREAN 15B","KOREAN","15C","10",NA,NA,NA,"KOREAN","15B",NA,NA,NA,NA
"7143","KOREAN 20A","KOREAN 3A","KOREAN","20A","10",NA,NA,NA,"KOREAN","3A",NA,NA,NA,NA
"7144","KOREAN 20B","KOREAN 20A","KOREAN","20B","10",NA,NA,NA,"KOREAN","20A",NA,NA,NA,NA
"7145","KOREAN 20C","KOREAN 20B","KOREAN","20C","10",NA,NA,NA,"KOREAN","20B",NA,NA,NA,NA
"7146","KOREAN 100A","KOREAN 6","KOREAN","100A","10",NA,NA,NA,"KOREAN","6",NA,NA,NA,NA
"7147","KOREAN 100B","KOREAN 100A","KOREAN","100B","10",NA,NA,NA,"KOREAN","100A",NA,NA,NA,NA
"7148","KOREAN 100C","KOREAN 100B","KOREAN","100C","10",NA,NA,NA,"KOREAN","100B",NA,NA,NA,NA
"7149","KOREAN 101A","KOREAN 100C","KOREAN","101A","10",NA,NA,NA,"KOREAN","100C",NA,NA,NA,NA
"7150","KOREAN 101B","KOREAN 101A","KOREAN","101B","10",NA,NA,NA,"KOREAN","101A",NA,NA,NA,NA
"7151","KOREAN 101C","KOREAN 101B","KOREAN","101C","10",NA,NA,NA,"KOREAN","101B",NA,NA,NA,NA
"7152","KOREAN 102A","KOREAN 100C","KOREAN","102A","10",NA,NA,NA,"KOREAN","100C",NA,NA,NA,NA
"7153","KOREAN 102B","KOREAN 102A","KOREAN","102B","10",NA,NA,NA,"KOREAN","102A",NA,NA,NA,NA
"7154","KOREAN 102C","KOREAN 102B","KOREAN","102C","10",NA,NA,NA,"KOREAN","102B",NA,NA,NA,NA
"7155","KOREAN C105A","KOREAN 101C","KOREAN","105A C","10",NA,NA,NA,"KOREAN","101C",NA,NA,NA,NA
"7156","KOREAN C105B","KOREAN 101C","KOREAN","105B C","10",NA,NA,NA,"KOREAN","101C",NA,NA,NA,NA
"7157","KOREAN C105C","KOREAN 101A","KOREAN","105C C","10",NA,NA,NA,"KOREAN","101A",NA,NA,NA,"AND"
"7158","KOREAN C105C","KOREAN 101B","KOREAN","105C C","20",NA,NA,NA,"KOREAN","101B",NA,NA,NA,"AND"
"7159","KOREAN C105C","KOREAN 101C","KOREAN","105C C","30",NA,NA,NA,"KOREAN","101C",NA,NA,NA,NA
"7160","KOREAN 130A","KOREAN 100C","KOREAN","130A","10",NA,NA,NA,"KOREAN","100C",NA,NA,NA,NA
"7161","KOREAN 130B","KOREAN 100C","KOREAN","130B","10",NA,NA,NA,"KOREAN","100C",NA,NA,NA,NA
"7162","KOREAN 150","ENGCOMP 3","KOREAN","150","10",NA,NA,NA,"ENGCOMP","3",NA,NA,NA,"OR"
"7163","KOREAN 150","COM LIT 1A","KOREAN","150","20",NA,NA,NA,"COM LIT","1A",NA,NA,NA,"OR"
"7164","KOREAN 150","COM LIT 1B","KOREAN","150","30",NA,NA,NA,"COM LIT","1B",NA,NA,NA,"OR"
"7165","KOREAN 150","COM LIT 1C","KOREAN","150","40",NA,NA,NA,"COM LIT","1C",NA,NA,NA,"OR"
"7166","KOREAN 150","COM LIT 1D","KOREAN","150","50",NA,NA,NA,"COM LIT","1D",NA,NA,NA,NA
"7167","KOREAN 151","ENGCOMP 3","KOREAN","151","10",NA,NA,NA,"ENGCOMP","3",NA,NA,NA,"OR"
"7168","KOREAN 151","COM LIT 1A","KOREAN","151","20",NA,NA,NA,"COM LIT","1A",NA,NA,NA,"OR"
"7169","KOREAN 151","COM LIT 1B","KOREAN","151","30",NA,NA,NA,"COM LIT","1B",NA,NA,NA,"OR"
"7170","KOREAN 151","COM LIT 1C","KOREAN","151","40",NA,NA,NA,"COM LIT","1C",NA,NA,NA,"OR"
"7171","KOREAN 151","COM LIT 1D","KOREAN","151","50",NA,NA,NA,"COM LIT","1D",NA,NA,NA,NA
"7172","KOREAN 165","KOREAN 100A","KOREAN","165","10",NA,NA,NA,"KOREAN","100A",NA,NA,NA,"OR"
"7173","KOREAN 165","CHINESE 110C","KOREAN","165","20",NA,NA,NA,"CHINESE","110C",NA,NA,NA,NA
"7174","KOREAN 176","KOREAN 100C","KOREAN","176","10",NA,NA,NA,"KOREAN","100C",NA,NA,NA,"OR"
"7175","KOREAN 176","CHINESE 110C","KOREAN","176","20",NA,NA,NA,"CHINESE","110C",NA,NA,NA,NA
"7176","KOREAN 177","KOREAN 50","KOREAN","177","10",NA,NA,NA,"KOREAN","50",NA,NA,NA,NA
"7177","KOREAN 178","KOREAN 101A","KOREAN","178","10",NA,NA,NA,"KOREAN","101A",NA,NA,NA,"OR"
"7178","KOREAN 178","KOREAN C105A","KOREAN","178","20",NA,NA,NA,"KOREAN","105A C",NA,NA,NA,NA
"7179","KOREAN 180A","KOREAN 50","KOREAN","180A","10",NA,NA,NA,"KOREAN","50",NA,NA,NA,NA
"7180","KOREAN 180B","KOREAN 50","KOREAN","180B","10",NA,NA,NA,"KOREAN","50",NA,NA,NA,NA
"7181","KOREAN 180C","KOREAN 50","KOREAN","180C","10",NA,NA,NA,"KOREAN","50",NA,NA,NA,NA
"7182","KOREAN 191B","KOREAN 177","KOREAN","191B","10",NA,NA,NA,"KOREAN","177",NA,NA,NA,"OR"
"7183","KOREAN 191B","KOREAN 180C","KOREAN","191B","20",NA,NA,NA,"KOREAN","180C",NA,NA,NA,NA
"7184","KOREAN 197B","KOREAN 177","KOREAN","197B","10",NA,NA,NA,"KOREAN","177",NA,NA,NA,"OR"
"7185","KOREAN 197B","KOREAN 180C","KOREAN","197B","20",NA,NA,NA,"KOREAN","180C",NA,NA,NA,NA
"7186","LATIN 2","LATIN 1","LATIN","2","10",NA,NA,NA,"LATIN","1",NA,NA,NA,NA
"7187","LATIN 3","LATIN 2","LATIN","3","10",NA,NA,NA,"LATIN","2",NA,NA,NA,"OR"
